1529132820,6460.13,6460.14,6460.14,6460.14,0.22466999
1529132880,6460.13,6463.21,6460.13,6463.21,0.24226
1529132940,6463.2,6463.21,6463.21,6463.21,1.31392892
1529133000,6463.21,6464,6463.21,6464,0.84292999
1529133060,6463.99,6464,6463.99,6464,0.84747
1529133120,6463.99,6464,6464,6463.99,6.76703697
1529133180,6463.74,6463.75,6463.75,6463.75,0.19933462
1529133240,6463.74,6463.75,6463.74,6463.74,0.01118472
1529133300,6463.74,6463.75,6463.74,6463.75,0.31633
1529133360,6463.74,6463.75,6463.74,6463.74,1.47000246
1529133420,6463.74,6463.75,6463.74,6463.75,0.0799
1529133480,6463.74,6463.75,6463.75,6463.75,0.10663
1529133540,6463.74,6463.75,6463.74,6463.74,0.37333
1529133600,6463.74,6463.99,6463.75,6463.99,0.8254
1529133660,6463.99,6463.99,6463.99,6463.99,1.80925
1529133720,6463.98,6463.99,6463.99,6463.98,0.34922999
1529133780,6463.98,6463.99,6463.98,6463.98,0.17814
1529133840,6463.99,6465,6463.99,6464.99,31.22576405
1529133900,6464.99,6465,6464.99,6465,1.40667999
1529133960,6464.99,6468.37,6464.99,6468.37,1.75695
1529134020,6469.64,6469.65,6469.65,6469.65,0.62623867
1529134080,6469.65,6474.76,6469.65,6474.76,0.77551559
1529134140,6474.75,6474.76,6474.76,6474.75,0.35724
1529134200,6474.75,6474.76,6474.75,6474.75,0.02175999
1529134260,6474.75,6474.76,6474.76,6474.76,0.29945
1529134320,6474.75,6475.21,6474.75,6475.21,0.44683
1529134380,6475.2,6475.21,6475.2,6475.2,0.44180998
1529134440,6468,6475.2,6475.2,6468,12.29515875
1529134500,6462.87,6468,6468,6462.87,1.19594
1529134560,6462.86,6462.87,6462.87,6462.87,0.72347
1529134620,6461.01,6462.87,6462.86,6461.01,1.57223315
1529134680,6461.01,6461.02,6461.01,6461.02,0.11297
1529134740,6461.01,6461.02,6461.02,6461.02,0.12893
1529134800,6461.01,6461.02,6461.02,6461.02,0.31169
1529134860,6461.01,6461.02,6461.02,6461.02,1.20656
1529134920,6461.01,6461.02,6461.02,6461.02,0.55406
1529134980,6461.01,6461.02,6461.02,6461.02,0.41573
1529135040,6461.01,6461.02,6461.01,6461.02,0.0716
1529135100,6461.01,6461.02,6461.02,6461.02,0.21495
1529135160,6461.01,6461.02,6461.02,6461.01,8.17045809
1529135220,6460,6461.02,6461.02,6460,5.25642576
1529135280,6459,6459.01,6459.01,6459.01,0.30372376
1529135340,6459,6459.01,6459.01,6459,1.63704
1529135400,6459.01,6459.01,6459.01,6459.01,0.00635
1529135460,6459,6461.02,6459,6461.01,1.02446
1529135520,6461.01,6461.02,6461.02,6461.01,0.05714
1529135580,6461.01,6461.02,6461.01,6461.02,0.12062161
1529135640,6461.01,6462.5,6461.02,6462.5,0.9045
1529135700,6458.99,6462.86,6462.85,6459,3.04882359
1529135760,6458.99,6458.99,6458.99,6458.99,0.07646
1529135820,6458.99,6459,6458.99,6459,0.01731
1529135880,6458.99,6459,6458.99,6458.99,1.32649
1529135940,6458.99,6459,6459,6458.99,0.26602999
1529136000,6458.99,6459,6459,6459,0.08320359
1529136060,6458.99,6459,6458.99,6459,0.03484
1529136120,6458.99,6459,6458.99,6459,0.56894
1529136180,6458.57,6458.99,6458.99,6458.57,5.1637132
1529136240,6457.14,6457.15,6457.14,6457.14,0.6786309
1529136300,6450.31,6457.15,6457.15,6450.31,8.38338185
1529136360,6450.31,6450.32,6450.32,6450.31,0.49256999
1529136420,6450.31,6450.32,6450.31,6450.32,0.51085
